,Lat,Lon,Operator,Date
0,36.1620753,-86.7793435,Spin,2021-05-17
1,36.15243,-86.79504,Spin,2021-05-17
2,36.15814,-86.77494,Spin,2021-05-17
3,36.15473279680597,-86.78480426966804,Spin,2021-05-17
4,36.14913,-86.81457,Spin,2021-05-17
5,36.14602,-86.76399,Spin,2021-05-17
6,36.15437,-86.78537,Spin,2021-05-17
7,36.15855,-86.77689,Spin,2021-05-17
8,36.15481,-86.77642,Spin,2021-05-17
9,36.15092,-86.78056,Spin,2021-05-17
10,36.15927,-86.78149,Spin,2021-05-17
11,36.15925,-86.78149,Spin,2021-05-17
12,36.15194,-86.78104,Spin,2021-05-17
13,36.19633,-86.7712,Spin,2021-05-17
14,36.16277,-86.80617,Spin,2021-05-17
15,36.15,-86.79678,Spin,2021-05-17
16,36.1486,-86.81513,Spin,2021-05-17
17,36.15099,-86.7947,Spin,2021-05-17
18,36.15066,-86.78137,Spin,2021-05-17
19,36.15391,-86.79689,Spin,2021-05-17
20,36.16341641088097,-86.77379110498542,Spin,2021-05-17
21,36.16415692563209,-86.76996457989242,Spin,2021-05-17
22,36.15303,-86.78375,Spin,2021-05-17
23,36.15903,-86.7752,Spin,2021-05-17
24,36.15269,-86.79047,Spin,2021-05-17
25,36.13766,-86.80014,Spin,2021-05-17
26,36.15622,-86.7879,Spin,2021-05-17
27,36.15165,-86.78423,Spin,2021-05-17
28,36.15001,-86.79679,Spin,2021-05-17
29,36.17657,-86.75684,Spin,2021-05-17
30,36.13763,-86.80012,Spin,2021-05-17
31,36.19632,-86.77113,Spin,2021-05-17
32,36.16012984264957,-86.7783928443994,Spin,2021-05-17
33,36.1562,-86.7879,Spin,2021-05-17
34,36.15068,-86.78135,Spin,2021-05-17
35,36.15,-86.79679,Spin,2021-05-17
36,36.15267,-86.79063,Spin,2021-05-17
37,36.19634,-86.7711,Spin,2021-05-17
38,36.16306,-86.78012,Spin,2021-05-17
39,36.16277,-86.80618,Spin,2021-05-17
40,36.1368,-86.80286,Spin,2021-05-17
41,36.16106,-86.77785,Spin,2021-05-17
42,36.15195028205629,-86.78459401482704,Spin,2021-05-17
43,36.15298,-86.78386,Spin,2021-05-17
44,36.1564,-86.78796,Spin,2021-05-17
45,36.15285,-86.78511,Spin,2021-05-17
46,36.14996849840618,-86.7968028104147,Spin,2021-05-17
47,36.15473,-86.77728,Spin,2021-05-17
48,36.15241,-86.79499,Spin,2021-05-17
49,36.14855,-86.81508,Spin,2021-05-17
50,36.15471,-86.77728,Spin,2021-05-17
51,36.16269,-86.78155,Spin,2021-05-17
52,36.15405,-86.78454,Spin,2021-05-17
53,36.15137,-86.79442,Spin,2021-05-17
54,36.16435,-86.76937,Spin,2021-05-17
55,36.15406,-86.78455,Spin,2021-05-17
56,36.15252,-86.79509,Spin,2021-05-17
57,36.15408,-86.78455,Spin,2021-05-17
58,36.15003857299339,-86.79668270059562,Spin,2021-05-17
59,36.15567,-86.78058,Spin,2021-05-17
60,36.15263,-86.79504,Spin,2021-05-17
61,36.14845,-86.79932,Spin,2021-05-17
62,36.16012,-86.77813,Spin,2021-05-17
63,36.19631,-86.77112,Spin,2021-05-17
64,36.16277,-86.80622,Spin,2021-05-17
65,36.16283,-86.8063,Spin,2021-05-17
66,36.16391,-86.78066,Spin,2021-05-17
67,36.16209,-86.79036,Spin,2021-05-17
68,36.16143,-86.77597,Spin,2021-05-17
69,36.15179185758917,-86.79715007551647,Spin,2021-05-17
70,36.15283,-86.78512,Spin,2021-05-17
71,36.16263,-86.78387,Spin,2021-05-17
72,36.15212,-86.78477,Spin,2021-05-17
73,36.15926,-86.78147,Spin,2021-05-17
74,36.15161,-86.78431,Spin,2021-05-17
75,36.16455,-86.76912,Spin,2021-05-17
76,36.15407,-86.78454,Spin,2021-05-17
77,36.15615460109459,-86.77565773047245,Spin,2021-05-17
78,36.15207,-86.78472,Spin,2021-05-17
79,36.1521,-86.78471,Spin,2021-05-17
80,36.15279,-86.79049,Spin,2021-05-17
81,36.16103,-86.77846,Spin,2021-05-17
82,36.16126139540081,-86.77687254873506,Spin,2021-05-17
83,36.15855179633603,-86.7741067491121,Spin,2021-05-17
84,36.16011,-86.77527,Spin,2021-05-17
85,36.14957227463319,-86.80286127296418,Spin,2021-05-17
86,36.15878236483437,-86.7739229836378,Spin,2021-05-17
87,36.17681,-86.74179,Spin,2021-05-17
88,36.16218,-86.78267,Spin,2021-05-17
89,36.15637,-86.78796,Spin,2021-05-17
90,36.16469,-86.76961,Spin,2021-05-17
91,36.15211,-86.78465,Spin,2021-05-17
92,36.13913,-86.79642,Spin,2021-05-17
93,36.16125,-86.7769,Spin,2021-05-17
94,36.1562485283843,-86.7755667223379,Spin,2021-05-17
95,36.15117,-86.79646,Spin,2021-05-17
96,36.15194,-86.78108,Spin,2021-05-17
97,36.16309,-86.77687,Spin,2021-05-17
98,36.1619,-86.77594,Spin,2021-05-17
99,36.16376,-86.78056,Spin,2021-05-17
100,36.16189,-86.776,Spin,2021-05-17
101,36.17112,-86.79068,Spin,2021-05-17
102,36.16331,-86.77765,Spin,2021-05-17
103,36.15455,-86.78477,Spin,2021-05-17
104,36.16857,-86.78138,Spin,2021-05-17
105,36.15191,-86.79077,Spin,2021-05-17
106,36.14858,-86.81512,Spin,2021-05-17
107,36.15277,-86.79352,Spin,2021-05-17
108,36.1684,-86.77761,Spin,2021-05-17
109,36.15261,-86.79036,Spin,2021-05-17
110,36.1526,-86.79071,Spin,2021-05-17
111,36.15449,-86.78494,Spin,2021-05-17
112,36.16548,-86.8003,Spin,2021-05-17
113,36.15989,-86.77377,Spin,2021-05-17
114,36.15986,-86.77374,Spin,2021-05-17
115,36.1613,-86.77893,Spin,2021-05-17
116,36.15444,-86.78495,Spin,2021-05-17
117,36.15188,-86.79076,Spin,2021-05-17
118,36.15452,-86.78469,Spin,2021-05-17
119,36.15281,-86.79032,Spin,2021-05-17
120,36.15238,-86.79113,Spin,2021-05-17
121,36.16579,-86.77369,Spin,2021-05-17
122,36.1446835,-86.812647,Spin,2021-05-17
